"","lon","lat","species"
"955",-84.439803,33.808812,1
"956",-83.291199,34.174843,1
"959",135.781883,35.000736,1
"960",-84.381408,34.003819,1
"961",-84.439485,33.416354,1
"962",117.20599,31.876008,1
"963",-82.823547,34.6743,1
"964",140.112703,36.004336,1
"965",139.275322,35.397421,1
"966",-84.291742,34.46053,1
"967",-80.522092,34.282984,1
"968",128.885147,37.747558,1
"969",120.616057,23.595257,1
"970",139.480012,35.300887,1
"971",139.628356,35.768441,1
"972",-84.249558,34.565575,1
"973",-84.065823,34.54506,1
"974",-84.003799,33.879326,1
"975",-84.519458,34.068714,1
"976",-82.908797,34.810108,1
"977",133.730718,35.202698,1
"978",139.618498,35.346698,1
"979",139.40758,35.620693,1
"980",139.408006,35.6204,1
"981",139.409902,35.620714,1
"982",139.541612,35.321053,1
"983",139.537583,35.317238,1
"984",139.537737,35.317653,1
"985",139.543337,35.325062,1
"986",139.543337,35.325038,1
"987",139.543013,35.32377,1
"988",139.547578,35.321217,1
"989",-84.297672,33.80476,1
"990",-82.823378,34.416015,1
"991",-84.803169,33.89815,1
"992",-84.440796,33.780887,1
"993",-84.221467,34.06722,1
"994",-84.432474,33.751269,1
"995",133.732253,35.205058,1
"996",-82.791331,34.668194,1
"997",-82.287202,34.724265,1
"998",-82.287221,34.724256,1
"999",-82.287221,34.724251,1
"1000",-82.818205,34.674538,1
"1001",119.954971,29.889268,1
"1002",-82.77638,34.611943,1
"1003",-85.311332,35.078467,1
"1004",-85.596833,35.410933,1
"1005",-85.596752,35.410754,1
"1006",-82.360772,33.9058,1
"1007",-84.535522,33.99965,1
"1008",-84.213903,33.820566,1
"1009",129.206863,35.200978,1
"1010",139.007345,35.265548,1
"1011",139.007345,35.265548,1
"1012",-84.458595,34.173945,1
"1013",-82.676025,34.865238,1
"1014",-82.67633,34.865108,1
"1015",-84.420447,33.54278,1
"1016",-85.596772,35.410897,1
"1017",-82.770676,34.571999,1
"1018",139.628355,35.92062,1
"1019",-85.596766,35.410884,1
"1020",139.416825,35.644857,1
"1021",139.415512,35.646421,1
"1022",139.419536,35.646317,1
"1023",-82.454582,34.934334,1
"1024",-82.454544,34.934312,1
"1025",-84.330586,34.235947,1
"1027",-84.330723,34.236132,1
"1029",-84.479867,34.096675,1
"1030",-84.234213,33.94917,1
"1031",138.532249,35.056329,1
"1032",139.430508,35.634235,1
"1033",139.430983,35.633916,1
"1034",137.522459,35.510285,1
"1036",-83.733319,34.866555,1
"1037",-82.721787,34.786637,1
"1038",131.470124,31.802167,1
"1039",136.960358,35.150883,1
"1040",139.9346,35.863695,1
"1041",-82.603546,34.83269,1
"1042",-84.343947,33.838638,1
"1043",-82.349796,34.393325,1
"1044",-84.357637,33.80668,1
"1045",138.412155,35.000411,1
"1046",139.51722,35.698915,1
"1047",139.047089,35.237525,1
"1048",139.518964,35.701269,1
"1049",135.763553,35.023045,1
"1051",-83.921595,34.76667,1
"1052",-84.310927,33.796744,1
"1053",-84.31072,33.79829,1
"1054",-84.310485,33.798361,1
"1055",-84.310926,33.798426,1
"1056",-84.315115,33.801402,1
"1057",-84.31593,33.802385,1
"1058",-84.316333,33.801453,1
"1059",-84.316459,33.801086,1
"1060",-84.316644,33.800702,1
"1061",-84.317048,33.799995,1
"1062",-84.317966,33.797198,1
"1063",138.416197,34.946847,1
"1064",-84.317842,33.796961,1
"1065",-84.31792,33.796817,1
"1066",-84.315466,33.798216,1
"1067",-84.447138,34.12792,1
"1068",-84.243717,33.863808,1
"1069",-82.823288,34.674322,1
"1070",-82.82293,34.674808,1
"1071",-82.822678,34.674863,1
"1072",-82.822747,34.675197,1
"1073",-82.822678,34.675197,1
"1074",-82.822533,34.675405,1
"1075",-82.82222,34.675347,1
"1076",-82.822153,34.675297,1
"1077",-84.386322,34.323037,1
"1078",127.064125,36.966922,1
"1079",135.827391,34.778407,1
"1081",138.744597,35.522928,1
"1082",126.295897,36.761051,1
"1083",-84.114044,34.33097,1
"1084",115.886555,39.57477,1
"1085",-82.375311,35.128993,1
"1086",-84.465019,34.161944,1
"1087",-83.581224,34.586489,1
"1088",-84.303921,33.786621,1
"1089",120.716693,23.133289,1
"1090",127.155347,35.811072,1
"1091",-85.042564,35.042126,1
"1092",85.434638,27.71588,1
"1093",119.277624,26.174025,1
"1094",-83.320436,33.943046,1
"1095",-84.571508,33.851592,1
"1096",-84.572258,33.852263,1
"1097",-84.585301,34.027892,1
"1098",130.798317,32.239143,1
"1101",-84.294653,33.763218,1
"1102",-84.421653,33.920563,1
"1103",-84.439632,33.78284,1
"1104",120.652228,22.924766,1
"1105",120.654053,22.961735,1
"1106",-84.643128,33.48652,1
"1107",135.783905,35.004699,1
"1108",-85.18096,35.40675,1
"1109",-83.360761,34.594613,1
"1110",-84.452804,33.871511,1
"1112",-82.47316,34.904711,1
"1113",-84.004596,33.914748,1
"1114",-84.721132,34.440705,1
"1116",112.892572,24.975606,1
"1117",100.040688,25.640244,1
"1118",-84.082625,32.993755,1
"1119",-84.451058,34.174088,1
"1120",-84.450853,34.174317,1
"1121",-84.450792,34.174355,1
"1124",85.381203,27.595567,1
"1125",85.383025,27.597186,1
"1126",135.78557,34.991888,1
"1131",-84.961378,34.473223,1
"1132",-84.961375,34.47322,1
"1133",139.397322,35.499745,1
"1134",-83.886063,34.107281,1
"1135",-84.924348,34.50577,1
"1136",-84.924348,34.50577,1
"1137",-82.834563,34.673772,1
"1138",-82.834967,34.674871,1
"1139",-82.80266,34.694048,1
"1140",-82.826612,34.668979,1
"1141",130.769192,33.241751,1
"1142",135.863995,35.01321,1
"1143",88.611165,27.335309,1
"1145",139.007074,35.265706,1
"1146",-84.33058,33.795933,1
"1147",-84.335517,33.80315,1
"1148",-84.33892,33.79418,1
"1149",-84.338913,33.7942,1
"1150",134.690292,34.837925,1
"1151",-84.283579,33.813739,1
"1152",-84.229723,33.775912,1
"1153",-85.085236,35.029491,1
"1154",139.56049,35.332102,1
"1156",139.607973,35.408479,1
"1157",135.406316,34.373844,1
"1159",-83.880805,34.371261,1
"1160",-83.791537,33.74768,1
"1161",79.132473,30.515128,1
"1162",-84.042837,33.907927,1
"1163",-83.807542,34.363742,1
"1164",-82.71003,34.920505,1
"1165",127.12562,36.463938,1
"1166",139.577605,35.434666,1
"1167",-84.861381,34.148558,1
"1168",-83.818122,34.335522,1
"1169",-83.8182,34.335362,1
"1171",-84.463975,33.737595,1
"1172",-82.021622,34.130393,1
"1174",139.382628,35.61965,1
"1175",139.383472,35.620271,1
"1176",139.383625,35.62035,1
"1177",139.382641,35.619657,1
"1178",139.383477,35.620299,1
"1179",139.382734,35.619988,1
"1180",139.383667,35.620274,1
"1181",139.382813,35.619705,1
"1182",139.382347,35.619285,1
"1183",139.38342,35.620243,1
"1184",139.383785,35.619655,1
"1185",-84.073083,33.591172,1
"1186",-85.373987,35.118256,1
"1187",-83.370767,33.929397,1
"1188",-83.374145,33.9314,1
"1190",-83.071142,34.024993,1
"1191",129.99372,33.339879,1
"1192",128.254419,26.857717,1
"1194",140.076967,36.148258,1
"1195",120.798203,23.672262,1
"1196",120.798203,23.672262,1
"1197",120.799774,23.672783,1
"1198",121.407487,24.81889,1
"1199",-84.568961,33.838037,1
"1200",-84.234772,33.795112,1
"1201",-84.469495,34.489441,1
"1202",-84.435791,34.487343,1
"1203",135.807795,35.06702,1
"1204",131.402183,34.091272,1
"1205",126.259353,33.239536,1
"1206",126.257133,33.242489,1
"1207",126.256311,33.240761,1
"1208",126.251617,33.282753,1
"1209",79.775032,29.875137,1
"1210",79.775032,29.875137,1
"1211",-83.787995,34.69558,1
"1212",-83.735672,33.775951,1
"1213",-83.257906,33.755274,1
"1214",-84.283353,33.813716,1
"1215",-84.442178,33.926992,1
"1216",-83.385027,33.900896,1
"1217",-84.02344,34.581814,1
"1218",-84.088028,34.621795,1
"1219",-83.767974,34.691825,1
"1220",-83.768038,34.691738,1
"1221",128.488618,35.795251,1
"1222",135.796511,35.024687,1
"1224",139.551614,35.423534,1
"1225",-83.298143,33.944251,1
"1226",-84.244832,34.566156,1
"1227",-82.894794,35.10032,1
"1228",120.793829,23.670931,1
"1229",138.830276,35.50571,1
"1230",-82.57904,35.086831,1
"1231",-82.578929,35.086547,1
"1232",-82.271772,34.724738,1
"1233",126.312308,33.23692,1
"1234",-84.234088,33.791753,1
"1235",-84.232658,33.793267,1
"1236",-84.235097,33.79401,1
"1237",-84.232814,33.793301,1
"1238",120.616295,23.082464,1
"1239",-82.955023,35.073304,1
"1243",135.786497,34.966893,1
"1244",120.786843,23.72886,1
"1245",-87.050269,35.61492,1
"1246",-84.098136,33.80463,1
"1247",120.787978,23.728325,1
"1248",-84.005954,33.901268,1
"1250",91.868421,25.547369,1
"1251",130.488979,33.408062,1
"1252",-83.545478,34.458374,1
"1253",-84.378435,33.970855,1
"1254",-83.089716,34.897847,1
"1255",-83.361537,33.940478,1
"1256",130.577117,31.61762,1
"1257",130.57698,31.617883,1
"1258",137.211442,36.69233,1
"1259",139.627343,35.764348,1
"1260",139.627173,35.763993,1
"1261",-84.481804,33.719034,1
"1262",-84.481895,33.719075,1
"1263",-82.816022,34.720639,1
"1264",-82.886623,34.665861,1
"1267",130.580658,31.618575,1
"1268",130.580842,31.61942,1
"1269",130.580825,31.61955,1
"1270",130.58052,31.619437,1
"1271",130.57988,31.619425,1
"1272",131.496763,33.33688,1
"1273",131.404725,33.307183,1
"1274",-84.112007,33.803146,1
"1275",-83.137161,34.191453,1
"1276",-84.450445,33.909512,1
"1277",139.091156,35.226783,1
"1278",131.478683,33.32753,1
"1279",-84.291607,33.779324,1
"1281",-82.403662,33.853555,1
"1282",138.937605,35.119995,1
"1284",129.993133,33.34042,1
"1286",-82.814767,34.748695,1
"1287",121.145495,24.024494,1
"1288",-83.7517,34.707737,1
"1289",140.089007,36.212052,1
"1290",140.101323,36.213781,1
"1294",133.936263,34.667297,1
"1295",-83.114311,34.807842,1
"1296",-84.383775,34.001378,1
"1297",-84.215146,34.028659,1
"1298",139.526375,35.752235,1
"1299",139.626908,35.765264,1
"1300",-84.436397,33.894127,1
"1301",-85.235582,35.245755,1
"1302",-84.548262,34.163391,1
"1303",139.463094,35.637496,1
"1304",139.462073,35.635975,1
"1305",139.461151,35.633858,1
"1306",139.458656,35.637647,1
"1307",-84.567975,34.307731,1
"1308",-82.36743,33.90387,1
"1309",-84.250072,34.560518,1
"1310",118.826129,32.05535,1
"1311",121.286875,24.620259,1
"1312",140.314545,35.783992,1
"1314",121.171312,24.075033,1
"1315",-83.861343,34.241539,1
"1316",-83.861317,34.241495,1
"1317",-83.861519,34.242223,1
"1318",-83.862109,34.241944,1
"1320",-83.76738,34.691922,1
"1321",120.74014,22.735238,1
"1322",120.682319,22.75035,1
"1323",-81.333214,33.605769,1
"1324",139.182663,35.801467,1
"1325",139.182633,35.801442,1
"1326",139.182463,35.801453,1
"1327",138.258236,34.875178,1
"1328",-84.514288,34.112622,1
"1329",-83.861678,34.241669,1
"1330",-83.861568,34.241878,1
"1331",-84.174058,33.84185,1
"1332",-85.340154,34.762116,1
"1334",120.559578,23.453146,1
"1335",121.081859,22.915966,1
"1336",-81.275471,34.223058,1
"1337",-83.793285,34.477399,1
"1338",138.405105,35.018489,1
"1339",-84.340958,33.774303,1
"1340",84.403008,28.365845,1
"1343",127.118533,36.461537,1
"1345",120.702827,23.47402,1
"1346",135.528747,34.815007,1
"1347",-83.307261,33.906945,1
"1348",139.761567,35.583612,1
"1349",139.550445,35.387307,1
"1350",-82.841103,34.738617,1
"1351",-82.823495,34.672763,1
"1352",120.614153,23.603329,1
"1353",139.280105,35.886028,1
"1354",139.280272,35.885758,1
"1355",-82.889028,34.657683,1
"1356",120.70523,23.53111,1
"1357",120.790712,24.542425,1
"1358",-82.639861,34.955195,1
"1359",-84.28923,33.825245,1
"1360",139.447243,35.629394,1
"1361",139.447203,35.629083,1
"1362",139.432903,35.615508,1
"1363",-84.746917,34.178045,1
"1364",-83.74517,34.598678,1
"1366",139.462771,35.638954,1
"1367",139.462541,35.638243,1
"1368",139.461448,35.634407,1
"1369",139.340133,36.419828,1
"1370",120.623197,23.856528,1
"1371",-84.380417,33.484128,1
"1373",121.574784,25.109393,1
"1374",139.281953,35.903125,1
"1375",139.282045,35.90313,1
"1376",120.91833,23.84538,1
"1377",139.2872,35.917412,1
"1378",139.247833,35.424745,1
"1379",139.247772,35.424795,1
"1380",139.247558,35.424897,1
"1381",139.246247,35.426392,1
"1382",139.246247,35.426392,1
"1383",139.245545,35.427022,1
"1384",139.244828,35.427495,1
"1385",139.244645,35.4276,1
"1386",139.608558,35.407163,1
"1387",127.907647,26.51318,1
"1389",139.445003,35.644856,1
"1390",139.434681,35.627614,1
"1391",139.441757,35.629327,1
"1393",120.917137,23.847813,1
"1394",121.154216,24.045386,1
"1395",88.494452,27.080809,1
"1396",89.863906,27.535187,1
"1397",119.662217,27.708437,1
"1399",100.66665,23.587295,1
"1401",139.48845,35.927433,1
"1402",139.490937,35.92722,1
"1403",139.490892,35.927117,1
"1407",121.415804,25.048484,1
"1410",138.782837,35.48792,1
"1411",120.88202,23.602097,1
"1412",120.632739,23.589884,1
"1413",120.990375,23.885569,1
"1414",120.934395,24.243158,1
"1416",121.121603,23.99805,1
"1417",121.116926,23.98822,1
"1418",121.10722,24.830966,1
"1419",121.130485,23.976254,1
"1420",129.408157,28.259925,1
"1421",121.499443,25.156444,1
"1422",121.500186,25.156395,1
"1423",121.134915,23.979485,1
"1424",121.293935,25.06596,1
"1427",120.597342,23.543452,1
"1428",121.571862,25.10835,1
"1429",120.628747,23.913062,1
"1430",121.581437,25.106847,1
"1431",121.571871,25.108436,1
"1432",120.601455,23.543047,1
"1433",120.593823,23.593276,1
"1434",-84.008855,33.982278,1
"1435",-83.4365,33.942037,1
"1436",-84.27211,34.052422,1
"1437",-84.488954,34.096543,1
"1438",127.036767,37.077961,1
"1439",127.036689,37.077633,1
"1440",-84.253097,34.320778,1
"1441",-84.429222,34.056928,1
"1442",-84.429087,34.056695,1
"1443",-84.429108,34.056606,1
"1444",127.31985,37.550281,1
"1445",139.57724,35.436093,1
"1446",-84.225922,33.89447,1
"1447",-84.372117,33.792237,1
"1449",116.22561,39.820632,1
"1450",-84.255993,33.808195,1
"1451",-84.068719,33.864182,1
"1452",-83.787405,34.196772,1
"1453",-83.380532,33.981274,1
"1454",102.6901,25.100076,1
"1455",-84.290725,33.926797,1
"1456",-84.290955,33.92672,1
"1457",-84.690445,33.995338,1
"1458",-84.026199,33.900906,1
"1459",102.6521,24.790967,1
"1460",120.609645,23.635937,1
"1461",-84.24005,34.121933,1
"1462",-84.414833,33.970617,1
"1463",-84.017198,33.985712,1
"1464",-83.387957,33.906431,1
"1465",-84.170677,33.995949,1
"1466",-84.570205,33.838797,1
"1467",130.590292,33.789083,1
"1468",129.166605,35.182661,1
"1469",-84.373647,34.006049,1
"1471",121.622056,24.96776,1
"1472",139.760796,35.584183,1
"1473",-84.271336,34.185942,1
"1474",-84.335045,33.885355,1
"1475",-83.962807,34.035511,1
"1476",-84.345528,33.84095,1
"1477",-84.286691,33.782651,1
"1478",-84.008855,33.982278,1
"1479",-84.290295,33.814894,1
"1480",123.238144,41.265222,1
"1481",-85.145561,34.620089,1
"1482",-84.382338,34.125931,1
"1483",-84.296327,33.763007,1
"1484",121.056508,23.891873,1
"1485",121.135508,23.97948,1
"1486",121.135522,23.979407,1
"1487",135.789838,35.026065,1
"1488",-83.436134,33.958221,1
"1489",127.091224,37.149912,1
"1490",126.95739,37.777073,1
"1492",-84.541946,33.947647,1
"1493",-84.340508,33.949995,1
"1494",128.676103,35.305517,1
"1495",-84.336517,34.172283,1
"1496",-83.89798,34.309124,1
"1497",-84.541908,33.947601,1
"1498",135.76494,35.027808,1
"1499",-84.570105,33.83872,1
"1500",-84.493461,33.95326,1
"1501",-84.17688,34.162364,1
"1502",-84.503102,34.232845,1
"1503",-84.503102,34.232845,1
"1504",-84.340508,33.949994,1
"1505",-84.32498,33.771907,1
"1506",-82.349145,34.393281,1
"1507",-84.32387,33.772124,1
"1508",-84.324542,33.771881,1
"1509",-84.450166,33.909772,1
"1510",-84.452413,33.977896,1
"1511",-84.454162,33.908987,1
"1512",-84.406241,34.267902,1
"1513",-83.385612,34.030558,1
"1514",115.925028,39.955419,1
"1515",-83.301318,34.648876,1
"1516",-83.381842,33.9831,1
"1517",-83.941512,34.20708,1
"1518",-84.00385,34.063806,1
"1519",139.621231,35.631529,1
"1520",116.195441,40.009808,1
"1521",116.197089,40.005978,1
"1522",140.886709,38.237534,1
"1523",-84.172927,34.157749,1
"1524",116.926699,40.560781,1
"1525",100.973878,22.776187,1
"1526",-84.339893,33.799298,1
"1527",-84.342706,33.797393,1
"1528",-84.343151,33.797072,1
"1529",-84.343776,33.796874,1
"1530",-84.341638,33.797956,1
"1531",-84.357046,33.996733,1
"1532",100.964212,22.779153,1
"1533",-83.440232,33.961128,1
"1534",-83.824882,34.316074,1
"1535",-83.355746,34.593984,1
"1536",-84.717422,34.145217,1
"1537",-84.717537,34.145931,1
"1538",-84.685295,33.994387,1
"1539",-84.685363,33.994592,1
"1540",-84.384413,33.997528,1
"1541",-84.206683,33.981072,1
"1542",-84.35736,33.807747,1
"1543",-84.357062,33.807516,1
"1544",-83.97842,34.10434,1
"1545",-83.342833,33.91088,1
"1547",-83.891139,34.053367,1
"1548",-84.2965,33.935562,1
"1549",127.039685,36.65432,1
"1550",100.937967,22.846662,1
"1551",-84.418879,34.07965,1
"1552",-84.374401,33.789523,1
"1553",-84.359242,34.231659,1
"1554",100.94082,22.848342,1
"1555",139.626251,35.668003,1
"1556",-84.332778,33.956667,1
"1557",-84.477012,33.819387,1
"1558",-84.360129,33.766022,1
"1559",-84.255707,34.010132,1
"1560",-82.353366,34.393814,1
"1561",-82.35183,34.392714,1
"1562",-83.888555,33.983978,1
"1563",-84.277142,33.767966,1
"1564",-84.15262,33.870352,1
"1565",-84.358872,33.767448,1
"1567",-84.367925,33.734945,1
"1568",-84.367919,33.734947,1
"1569",-83.379684,33.928561,1
"1570",116.219429,39.781128,1
"1571",116.219429,39.781189,1
"1572",123.23233,41.262897,1
"1573",-84.717483,34.145858,1
"1574",126.97123,37.357849,1
"1575",-84.29072,33.926913,1
"1576",-84.080478,34.156788,1
"1577",-84.30452,33.81189,1
"1578",-84.025931,34.005515,1
"1579",-84.49153,34.095775,1
"1580",-84.295373,33.762752,1
"1581",-84.26661,33.816159,1
"1582",-83.386144,33.933125,1
"1583",-84.326513,33.946547,1
"1585",-84.472678,33.91945,1
"1586",-83.237791,33.859402,1
"1587",-84.374337,33.80568,1
"1588",-84.54293,33.83897,1
"1589",-84.55928,34.054535,1
"1590",-82.352629,34.392225,1
"1591",-84.143967,33.98391,1
"1592",139.458421,35.63984,1
"1593",127.544892,37.401453,1
"1594",-84.32087,33.767372,1
"1595",-84.2127,34.1781,1
"1596",103.662142,25.136865,1
"1597",-84.222177,33.950768,1
"1598",-84.222381,33.951016,1
"1599",-84.688313,33.992581,1
"1600",-84.688497,33.99593,1
"1601",-84.494598,33.879944,1
"1602",135.587172,35.489655,1
"1603",127.150198,37.45861,1
"1604",-84.327903,33.916937,1
"1605",-84.29969,33.798408,1
"1606",-83.801949,34.456146,1
"1607",-83.36409,33.93219,1
"1608",-84.233442,33.872259,1
"1609",139.555975,35.431235,1
"1610",121.398843,37.5074,1
"1611",121.398843,37.507435,1
"1612",121.398846,37.507424,1
"1613",120.785178,24.047992,1
"1614",-84.260345,33.86463,1
"1615",-84.473671,33.953979,1
"1616",-82.353793,34.392868,1
"1617",-83.340368,33.924611,1
"1618",128.875149,37.775149,1
"1619",129.199332,35.859866,1
"1620",137.038178,35.218962,1
"1621",-84.319336,34.009268,1
"1622",-84.295855,33.764744,1
"1623",139.462159,35.636622,1
"1625",-84.071967,33.784183,1
"1626",-84.071044,33.789355,1
"1627",-82.35927,34.775963,1
"1628",-84.532828,33.857119,1
"1629",-84.294779,33.762864,1
"1630",126.919178,37.636549,1
"1631",113.623397,35.717786,1
"1632",-82.354764,34.394783,1
"1633",-84.326218,33.7751,1
"1634",-84.296805,33.76235,1
"1635",127.130569,37.391999,1
"1636",127.13001,37.392747,1
"1637",127.130025,37.392632,1
"1638",127.130074,37.392626,1
"1639",127.130153,37.392755,1
"1640",127.130185,37.392719,1
"1641",127.131193,37.392316,1
"1642",127.130933,37.392748,1
"1643",127.130403,37.393162,1
"1644",127.131741,37.392417,1
"1645",127.130571,37.392003,1
"1646",127.131031,37.392749,1
"1647",127.130807,37.392854,1
"1648",127.131729,37.392416,1
"1649",127.129859,37.39304,1
"1650",127.130577,37.392847,1
"1651",127.131728,37.392412,1
"1652",-84.031128,34.310516,1
"1653",-83.962925,34.528971,1
"1654",127.131012,37.392777,1
"1655",127.131091,37.392728,1
"1656",-84.29547,33.762741,1
"1657",127.131164,37.39268,1
"1658",127.131015,37.392815,1
"1659",127.130997,37.39277,1
"1660",127.130853,37.392758,1
"1661",127.131418,37.391503,1
"1662",-83.387756,33.929932,1
"1663",127.13108,37.391773,1
"1665",-84.141639,34.246467,1
"1666",127.129484,37.391961,1
"1667",127.12957,37.391783,1
"1668",127.12788,37.392707,1
"1669",127.130571,37.392003,1
"1670",127.131135,37.391598,1
"1671",127.131045,37.391513,1
"1672",127.131763,37.392467,1
"1673",127.131408,37.39233,1
"1674",135.906692,34.96238,1
"1675",-83.481415,33.879395,1
"1676",-83.479576,33.875854,1
"1677",-83.863133,34.241795,1
"1678",-84.301374,33.818041,1
"1679",126.420496,36.749834,1
"1680",117.24401,40.274473,1
"1681",116.058012,40.076704,1
"1682",116.067282,40.075438,1
"1683",-83.732017,33.589763,1
"1684",121.052803,23.923717,1
"1685",-84.406028,34.083172,1
"1686",-83.380487,33.98139,1
"1687",139.281815,35.618826,1
"1688",139.336693,35.617656,1
"1689",-82.34944,34.392437,1
"1690",-83.071349,33.845632,1
"1691",-84.583358,33.98193,1
"1692",-84.439378,33.939087,1
"1693",-84.442112,33.932348,1
"1694",-84.38312,34.003851,1
"1695",-83.668428,33.686067,1
"1696",-84.264687,33.973113,1
"1697",127.0517,37.27366,1
"1698",-84.423205,34.03312,1
"1699",-84.0858,34.19152,1
"1700",-85.062333,34.704078,1
"1701",-84.590937,34.385995,1
"1702",-84.618513,34.394055,1
"1703",-84.618453,34.393878,1
"1704",-84.590958,34.385978,1
"1705",-84.582847,34.37138,1
"1706",-84.582878,34.371345,1
"1707",-84.582863,34.371412,1
"1708",-84.580353,34.35318,1
"1709",-84.575462,34.339108,1
"1710",-84.415313,34.155425,1
"1711",-84.414878,34.156006,1
"1712",-84.41482,34.155933,1
"1713",-84.415213,34.156067,1
"1714",-84.415572,34.155739,1
"1715",-82.82447,34.725522,1
"1716",-84.202331,34.190497,1
"1717",133.951852,34.69061,1
"1718",120.621889,23.856489,1
"1719",-84.174255,33.852131,1
"1720",-82.183563,35.045639,1
"1721",-83.297958,33.944092,1
"1722",-84.380555,33.895653,1
"1723",-84.259617,33.84755,1
"1724",-83.959882,34.528073,1
"1725",-84.283476,33.813549,1
"1726",-84.283567,33.81361,1
"1727",-84.438732,33.930524,1
"1728",-83.384354,33.902695,1
"1729",127.121979,37.751931,1
"1730",-83.484397,34.458108,1
"1731",132.787858,33.840028,1
"1732",139.611388,35.923725,1
"1733",132.792678,33.967525,1
"1734",-84.310542,33.751243,1
"1735",121.482734,24.183523,1
"1736",128.143182,37.459917,1
"1737",-84.348717,33.97797,1
"1738",133.310518,33.902948,1
"1739",133.497415,33.902823,1
"1740",133.499031,33.903584,1
"1741",133.497447,33.90285,1
"1742",133.498083,33.902893,1
"1743",133.497612,33.900563,1
"1744",133.817222,33.942633,1
"1745",133.817261,33.942609,1
"1746",133.676871,33.553776,1
"1747",133.676921,33.553725,1
"1748",133.676913,33.553661,1
"1749",133.67692,33.553719,1
"1750",133.677,33.553696,1
"1751",120.011,30.125,1
"1752",120.011,30.125,1
"1753",126.803893,35.635581,1
"1754",127.130571,37.392003,1
"1755",127.130571,37.392003,1
"1756",-83.762001,33.914289,1
"1757",-83.383522,33.901531,1
"1758",-83.323685,33.909271,1
"1759",127.1119,37.173478,1
"1760",138.364763,34.94473,1
"1761",-84.597755,34.328797,1
"1762",-83.675445,34.711403,1
"1763",-84.350303,33.948362,1
"1764",-85.335937,35.123001,1
"1765",-84.260742,34.177292,1
"1766",-84.345903,33.841112,1
"1767",141.10767,39.68582,1
"1768",135.650693,35.032355,1
"1769",-85.049712,33.600378,1
"1770",-83.026346,34.468695,1
"1771",-84.592414,34.101771,1
"1772",-84.007958,34.043422,1
"1773",-83.865767,34.241543,1
"1774",-84.438767,33.885053,1
"1775",-84.589905,33.943702,1
"1776",138.29446,34.834498,1
"1777",127.083081,37.138019,1
"1778",-84.297609,33.791533,1
"1779",-84.379636,33.815257,1
"1780",-84.307258,33.769222,1
"1781",-84.286314,33.777128,1
"1782",-84.283783,34.236417,1
"1783",-84.283678,34.236297,1
"1784",-84.283645,34.236328,1
"1785",-84.283653,34.23633,1
"1786",-84.283592,34.236303,1
"1787",-84.2836,34.236317,1
"1788",-84.2836,34.23632,1
"1789",-84.283553,34.236262,1
"1790",-84.283553,34.236263,1
"1791",-84.283487,34.236247,1
"1792",-84.28343,34.236222,1
"1793",-84.283387,34.236188,1
"1794",-83.999405,33.869167,1
"1795",-84.283338,34.236303,1
"1796",-84.283325,34.236325,1
"1797",-84.283333,34.236338,1
"1798",-84.283247,34.236397,1
"1799",-84.28328,34.236545,1
"1800",-84.523475,34.537708,1
"1801",-84.524003,34.538228,1
"1802",-84.524117,34.538103,1
"1803",-84.586722,34.546622,1
"1804",-84.316563,33.894169,1
"1805",-84.480483,33.97119,1
"1806",-84.235646,34.000317,1
"1807",-84.461754,34.010284,1
"1808",-83.983513,34.059646,1
"1809",-82.559464,35.698334,1
"1810",-82.559776,35.698486,1
"1811",-83.603409,34.62392,1
"1812",-84.264534,33.96936,1
"1813",-83.382839,33.90069,1
"1814",-84.046735,34.051717,1
"1815",-84.054539,34.055366,1
"1816",-83.377755,33.928283,1
"1817",119.011348,32.065232,1
"1818",-84.320183,33.800846,1
"1819",-84.34298,34.22375,1
"1820",-84.014869,34.515853,1
"1821",-82.243728,34.786578,1
"1822",-83.847205,33.735428,1
"1823",-84.340255,34.174687,1
"1824",-83.67572,34.684963,1
"1825",-84.387108,34.636937,1
"1826",-84.362363,34.616072,1
"1827",-84.128227,34.005737,1
"1828",-84.495003,33.879677,1
"1829",-84.58268,33.981407,1
"1830",-82.982757,34.396068,1
"1831",-83.799263,34.469666,1
"1833",-84.014398,33.425131,1
"1834",-84.26445,33.969421,1
"1835",-84.099136,34.439237,1
"1836",-84.303162,34.574242,1
"1837",-84.099158,34.439125,1
"1838",-84.099158,34.439105,1
"1839",-84.099122,34.439103,1
"1840",-84.099092,34.439097,1
"1841",-84.099097,34.439105,1
"1842",-84.099244,34.438805,1
"1843",-84.099053,34.439033,1
"1844",-84.099067,34.439045,1
"1845",-84.099067,34.439042,1
"1846",-84.099097,34.439045,1
"1847",-84.099092,34.439053,1
"1848",-84.099083,34.439037,1
"1849",-84.099136,34.43903,1
"1850",-84.099205,34.439112,1
"1851",-84.099114,34.438922,1
"1852",-84.099097,34.438838,1
"1853",-84.099097,34.438847,1
"1854",-84.099189,34.438837,1
"1855",-84.099214,34.438797,1
"1856",-84.099244,34.438805,1
"1858",-84.58075,33.983017,1
"1859",-84.582376,33.98224,1
"1860",140.209945,36.028962,1
"1861",-83.727613,34.70253,1
"1862",-83.730963,34.702312,1
"1863",138.503547,34.981567,1
"1864",-83.723847,34.716672,1
"1865",-83.719513,34.731322,1
"1866",-84.330123,33.932095,1
"1867",136.635891,36.439531,1
